age,income,savings_rate,debt_ratio,purchase_power,purchasing_power
56,54213.13,0.07,0.48,19730.57,21.37
36,42031.89,0.23,0.48,17245.33,19.63
20,50493.56,0.3,0.18,16251.81,18.94
26,50145.63,0.25,0.18,25960.81,25.73
29,43201.71,0.19,0.14,29720.7,28.36
51,93708.25,0.17,0.26,54184.17,45.46
56,47054.71,0.26,0.34,14607.97,17.79
45,38749.27,0.28,0.6,9014.78,13.88
38,69935.57,0.3,0.32,32330.5,30.18
30,36164.46,0.15,0.46,15547.77,18.45
49,51359.13,0.3,0.45,15404.0,18.35
45,55761.13,0.09,0.2,44119.56,38.42
50,46144.52,0.11,0.13,36367.76,33.0
28,45059.93,0.07,0.37,24753.1,24.88
21,25345.4,0.12,0.45,2220.03,9.13
45,65385.1,0.24,0.6,14925.01,18.01
53,46211.87,0.26,0.28,20087.79,21.62
49,62640.01,0.24,0.55,15313.05,18.28
33,81569.94,0.21,0.29,44660.01,38.8
34,72924.97,0.18,0.44,31431.84,29.55
31,54098.42,0.23,0.4,22695.17,23.44
53,48336.08,0.15,0.13,33811.56,31.22
29,55602.13,0.26,0.14,34071.18,31.4
39,52364.15,0.22,0.11,40595.77,35.96
29,56308.92,0.22,0.29,28470.86,27.48
48,44704.58,0.18,0.47,18263.28,20.35
53,75661.54,0.27,0.19,39923.08,35.49
40,62345.99,0.11,0.4,35629.8,32.49
56,120297.55,0.15,0.24,68565.2,55.51
49,90546.69,0.24,0.5,25577.64,25.46
32,66434.89,0.17,0.5,24587.75,24.77
42,60587.05,0.27,0.49,20023.42,21.58
50,52416.84,0.14,0.36,27969.72,27.13
54,78238.96,0.14,0.24,45828.77,39.62
50,58491.99,0.27,0.5,14486.79,17.71
33,81745.22,0.17,0.19,55872.94,46.64
53,67181.91,0.18,0.24,37610.24,33.87
21,47858.19,0.13,0.19,23655.83,24.12
34,68842.45,0.12,0.44,35028.76,32.07
23,33034.11,0.21,0.44,5415.95,11.36
39,49089.15,0.08,0.43,29698.99,28.34
28,39157.1,0.27,0.31,16597.5,19.18
37,81546.53,0.24,0.15,54513.31,45.69
43,51024.81,0.1,0.56,22695.19,23.44
22,32305.15,0.22,0.35,6443.88,12.08
47,72124.09,0.2,0.3,39409.13,35.13
37,56701.52,0.1,0.39,33979.82,31.33
20,33700.39,0.12,0.2,12952.22,16.63
28,45389.04,0.15,0.17,30842.9,29.14
43,41459.08,0.22,0.3,24665.39,24.82
38,49112.56,0.21,0.21,33840.45,31.24
37,85151.38,0.18,0.22,55687.71,46.51
41,54892.32,0.24,0.55,17118.52,19.55
42,43549.27,0.24,0.37,22466.23,23.28
29,40858.98,0.2,0.34,19069.4,20.91
52,66988.99,0.25,0.44,20536.43,21.94
46,68449.73,0.13,0.58,24199.64,24.5
23,40171.83,0.27,0.16,17161.4,19.58
23,35408.53,0.2,0.52,3843.42,10.27
39,45892.05,0.26,0.39,21647.53,22.71
30,60453.87,0.19,0.17,40169.58,35.66
22,58699.99,0.1,0.25,30844.27,29.14
38,88786.36,0.19,0.34,47318.36,40.66
56,45059.47,0.14,0.45,13758.45,17.2
43,92788.36,0.22,0.22,56629.65,47.17
32,55497.91,0.17,0.37,28726.26,27.66
29,53462.81,0.26,0.44,16660.65,19.23
50,79177.7,0.22,0.32,37545.54,33.83
29,45752.65,0.22,0.53,12262.38,16.15
36,39343.99,0.1,0.53,19007.04,20.87
45,75792.51,0.3,0.34,32549.14,30.33
36,65565.4,0.26,0.59,14842.49,17.95
41,57095.65,0.25,0.14,40641.57,35.99
29,64296.27,0.13,0.1,49972.97,42.52
39,77181.71,0.18,0.29,46030.8,39.76
23,28049.34,0.08,0.4,8476.93,13.5
41,62520.91,0.18,0.41,30569.11,28.95
59,34396.16,0.09,0.34,11251.96,15.44
43,60781.42,0.19,0.16,44475.21,38.67
59,50094.82,0.21,0.19,21380.87,22.53
28,60384.03,0.15,0.53,19887.78,21.48
40,49042.83,0.17,0.53,19659.15,21.32
37,54496.15,0.27,0.44,21096.83,22.33
19,12460.09,0.08,0.43,-5569.31,3.68
25,57478.49,0.25,0.4,17114.48,19.54
22,41343.79,0.09,0.2,21640.81,22.71
19,38461.59,0.06,0.31,12345.5,16.21
33,41106.22,0.1,0.45,22268.43,23.15
58,63139.39,0.24,0.37,17363.31,19.72
30,93803.05,0.15,0.11,71056.79,57.26
40,59110.58,0.27,0.58,14613.62,17.79
40,73658.89,0.18,0.52,27260.03,26.64
35,48110.66,0.06,0.23,38825.34,34.72
47,61467.37,0.23,0.41,25807.11,25.62
32,39882.04,0.08,0.56,17403.69,19.75
38,75792.47,0.25,0.15,51317.28,43.45
51,63974.46,0.09,0.35,36381.23,33.01
33,43250.39,0.14,0.33,26721.19,26.26
30,44056.94,0.24,0.31,21649.29,22.71
58,57312.54,0.29,0.52,3941.81,10.33
38,78999.83,0.14,0.29,50178.52,42.66
48,96173.92,0.26,0.13,61636.4,50.67
56,56184.13,0.1,0.13,38701.24,34.63
21,25658.45,0.25,0.12,7124.28,12.56
46,66642.18,0.21,0.3,36315.05,32.97
44,107122.47,0.1,0.46,52456.13,44.25
48,45323.16,0.13,0.2,33558.82,31.04
31,43642.74,0.08,0.42,24004.63,24.36
31,66334.17,0.15,0.44,29538.8,28.23
20,41485.14,0.1,0.23,17528.44,19.83
55,51633.83,0.21,0.4,16562.66,19.16
56,61764.59,0.3,0.44,11537.44,15.64
20,58438.18,0.05,0.33,25534.68,25.43
54,58224.34,0.19,0.27,29551.69,28.24
44,60007.36,0.19,0.41,28709.09,27.65
29,63597.79,0.28,0.59,9154.47,13.98
26,45164.3,0.18,0.31,20851.17,22.16
58,80086.01,0.19,0.3,34033.9,31.37
40,115873.84,0.17,0.33,63391.35,51.9
38,49827.79,0.12,0.14,42534.5,37.31
26,34747.84,0.06,0.38,17168.59,19.58
47,68918.62,0.15,0.26,43671.07,38.11
58,41755.11,0.06,0.16,25272.17,25.25
44,48002.42,0.19,0.33,27812.99,27.02
48,42695.98,0.13,0.1,35933.12,32.7
35,53622.12,0.18,0.3,32133.02,30.04
38,60414.28,0.08,0.15,51460.36,43.55
34,51162.24,0.28,0.11,35193.68,32.18
25,78498.97,0.27,0.51,13519.73,17.03
34,86847.5,0.1,0.56,33834.13,31.23
45,112771.24,0.14,0.2,78923.36,62.75
41,62897.15,0.2,0.37,32254.71,30.13
42,87304.45,0.07,0.24,65343.4,53.26
27,55609.16,0.14,0.35,27567.41,26.85
53,63729.85,0.11,0.32,35103.72,32.12
38,54500.29,0.28,0.23,31850.48,29.85
55,38116.05,0.26,0.45,7301.09,12.68
35,70536.58,0.19,0.16,49933.98,42.49
49,86218.4,0.18,0.13,62065.04,50.97
26,32625.97,0.28,0.48,5430.66,11.37
33,57158.58,0.28,0.43,19821.09,21.44
49,81938.94,0.29,0.35,31578.3,29.65
48,57371.7,0.08,0.33,36491.12,33.09
38,86043.22,0.09,0.35,53520.92,45.0
57,55221.47,0.22,0.32,19820.86,21.44
30,47117.15,0.19,0.3,25705.36,25.55
35,85726.89,0.05,0.35,55444.22,46.34
48,50949.97,0.07,0.36,31987.19,29.94
47,53265.27,0.27,0.45,18763.45,20.7
37,49232.06,0.27,0.46,18865.04,20.77
29,39648.09,0.14,0.29,23207.62,23.8
52,63367.05,0.27,0.31,26456.37,26.07
25,40611.34,0.2,0.29,17632.48,19.91
52,69440.56,0.25,0.37,26498.87,26.1
38,43058.54,0.16,0.33,27528.08,26.82
56,44954.09,0.08,0.54,12222.08,16.12
42,63242.89,0.16,0.45,30248.25,28.73
28,85215.38,0.16,0.55,24222.43,24.51
50,68246.49,0.19,0.45,26023.4,25.77
33,49447.05,0.08,0.59,20362.73,21.81
55,42806.96,0.3,0.42,8849.54,13.76
38,52396.93,0.11,0.58,21489.83,22.6
21,40241.8,0.1,0.18,20516.84,21.92
55,37657.44,0.18,0.13,22668.24,23.43
58,42349.84,0.18,0.39,10649.57,15.02
26,39562.06,0.16,0.59,7642.95,12.92
58,52638.26,0.24,0.31,16189.72,18.9
41,61346.88,0.18,0.21,43030.92,37.66
58,48251.92,0.2,0.36,13727.78,17.18
29,61914.16,0.23,0.42,21920.22,22.9
26,51041.71,0.06,0.26,32944.8,30.61
47,57426.18,0.19,0.46,23663.82,24.12
48,74132.64,0.27,0.59,13538.42,17.04
28,61787.51,0.05,0.55,24427.93,24.66
57,41398.33,0.15,0.25,19060.11,20.9
46,62253.14,0.28,0.26,32518.01,30.31
54,76969.25,0.14,0.29,42053.9,36.98
31,76790.2,0.16,0.3,43599.48,38.06
50,68105.48,0.3,0.15,39232.82,35.01
54,56311.29,0.1,0.48,21555.11,22.65
55,66201.33,0.07,0.28,39727.25,35.35
44,78067.71,0.26,0.54,20172.08,21.68
40,63666.51,0.27,0.56,16204.04,18.91
22,46404.5,0.17,0.11,26251.71,25.93
49,58556.3,0.18,0.59,15699.86,18.55
36,44689.67,0.26,0.46,17446.66,19.78
56,55610.51,0.23,0.36,17955.04,20.13
42,53593.56,0.12,0.29,36908.5,33.38
41,53362.59,0.05,0.36,36710.68,33.24
40,94108.22,0.17,0.26,59085.15,48.89
20,57790.01,0.26,0.41,8335.51,13.41
49,44581.61,0.27,0.15,28086.86,27.21
29,40157.35,0.29,0.41,12691.35,16.45
46,57623.53,0.27,0.24,32572.05,30.35
50,53389.56,0.2,0.11,38601.21,34.56
23,49682.49,0.16,0.38,16883.8,19.38
56,43922.39,0.24,0.39,11597.25,15.69
28,70733.07,0.23,0.31,31764.15,29.78
58,55687.21,0.18,0.14,30704.07,29.04
42,57617.13,0.07,0.55,27408.82,26.74
53,60128.31,0.28,0.41,17644.48,19.91
41,56370.1,0.16,0.16,43507.97,38.0
35,39340.54,0.14,0.36,24177.09,24.48
19,37272.69,0.21,0.35,4485.44,10.71
49,57609.07,0.22,0.13,39809.8,35.41
49,50485.09,0.1,0.4,27158.78,26.57
52,83431.09,0.26,0.5,19544.75,21.24
27,62709.55,0.12,0.47,24137.1,24.45
40,135287.35,0.1,0.2,100666.31,77.96
31,71284.74,0.15,0.53,24988.38,25.05
43,54156.37,0.23,0.27,32008.96,29.96
36,48485.42,0.29,0.57,11235.06,15.43
30,47485.35,0.25,0.14,30611.29,28.98
58,47628.03,0.29,0.34,10564.06,14.96
35,60701.27,0.09,0.4,35891.12,32.67
33,40778.89,0.07,0.22,32322.65,30.18
33,69076.52,0.19,0.49,25958.08,25.73
33,58744.33,0.12,0.41,30826.28,29.13
57,66701.62,0.26,0.11,36361.05,33.0
31,41914.95,0.22,0.4,18065.53,20.21
35,63022.57,0.29,0.35,27034.94,26.48
50,90001.3,0.11,0.2,63410.91,51.91
27,39698.39,0.17,0.6,8031.35,13.19
58,45317.28,0.18,0.55,5367.25,11.33
38,74085.93,0.11,0.25,53047.52,44.66
44,50916.25,0.2,0.37,26978.78,26.44
45,59389.82,0.16,0.26,38996.73,34.84
39,95025.44,0.16,0.49,38656.45,34.6
36,48802.42,0.14,0.57,19157.17,20.97
31,91195.75,0.05,0.28,63131.8,51.71
34,53421.99,0.18,0.5,20958.24,22.23
27,37250.76,0.13,0.35,18024.55,20.18
30,65080.54,0.05,0.3,43761.65,38.17
56,59886.32,0.13,0.57,13509.64,17.02
37,60551.64,0.12,0.36,36884.5,33.36
25,37750.56,0.15,0.33,16124.43,18.85
53,61934.32,0.08,0.44,28505.89,27.51
36,39858.2,0.18,0.23,28660.17,27.61
34,61741.41,0.22,0.26,35910.11,32.68
57,85421.81,0.21,0.57,13730.94,17.18
22,24618.16,0.25,0.44,183.73,7.71
43,56960.66,0.16,0.51,23608.59,24.08
50,50921.08,0.18,0.24,31276.27,29.44
58,40028.04,0.25,0.37,7782.8,13.02
31,35568.65,0.16,0.59,11679.96,15.74
35,45247.58,0.23,0.26,27609.97,26.88
55,55464.93,0.16,0.18,33241.7,30.82
24,69929.05,0.15,0.36,29607.22,28.28
37,43934.54,0.24,0.29,25540.78,25.43
31,60214.99,0.09,0.18,45796.37,39.6
44,66317.16,0.13,0.54,26306.03,25.97
32,96610.66,0.11,0.6,31978.16,29.93
49,72348.89,0.14,0.38,36806.26,33.31
22,54048.45,0.11,0.49,14482.42,17.7
57,70198.04,0.19,0.53,13507.73,17.02
26,37664.09,0.25,0.45,9183.96,14.0
43,54958.64,0.25,0.12,39874.3,35.45
31,78364.89,0.14,0.18,55590.05,46.44
50,42079.08,0.3,0.14,25597.72,25.47
56,49279.95,0.2,0.1,29666.32,28.32
56,43216.67,0.15,0.25,21209.82,22.41
46,66569.03,0.26,0.3,33766.62,31.18
48,56584.95,0.23,0.22,33962.74,31.32
21,52206.79,0.24,0.13,24272.32,24.55
46,61108.97,0.1,0.36,36893.0,33.37
21,24308.46,0.17,0.24,5852.2,11.67
52,44669.87,0.27,0.5,10348.21,14.81
34,58088.7,0.18,0.1,45810.6,39.61
40,51977.39,0.22,0.52,18907.9,20.8
50,54629.94,0.2,0.58,14064.37,17.41
56,76620.31,0.26,0.46,16976.79,19.45
26,63275.23,0.12,0.47,23925.79,24.3
26,93925.02,0.19,0.57,20276.53,21.75
24,41514.55,0.08,0.2,25335.82,25.29
32,47910.98,0.22,0.6,11587.0,15.68
50,68992.29,0.23,0.49,20964.97,22.24
53,52817.8,0.06,0.46,23898.88,24.29
28,44650.43,0.22,0.28,22039.87,22.99
21,37929.15,0.15,0.37,9251.37,14.05
30,93803.03,0.08,0.43,47850.75,41.03
49,75164.8,0.15,0.41,35064.9,32.09
47,77977.84,0.1,0.45,38319.15,34.37
23,82397.51,0.15,0.14,52297.3,44.14
43,80191.53,0.15,0.28,51147.88,43.34
59,42026.02,0.23,0.32,10240.43,14.74
49,79370.5,0.24,0.23,44127.97,38.43
39,81753.63,0.2,0.19,55458.0,46.35
38,72784.62,0.06,0.17,61816.09,50.79
57,54440.48,0.28,0.28,17724.11,19.97
40,71503.94,0.22,0.35,36375.52,33.01
22,42365.27,0.06,0.13,26891.44,26.38
31,43419.6,0.25,0.57,9743.48,14.39
38,51504.39,0.1,0.48,26934.85,26.41
31,68318.44,0.19,0.47,25356.06,25.3
35,47763.01,0.17,0.19,35501.64,32.4
54,49430.07,0.15,0.4,19444.27,21.17
51,75500.16,0.27,0.36,27972.56,27.13
19,39219.08,0.16,0.59,-2105.69,6.11
33,67610.59,0.07,0.47,34500.07,31.7
31,41192.84,0.29,0.39,15641.2,18.51
35,68716.25,0.28,0.53,17795.53,20.02
42,53781.89,0.22,0.18,37804.91,34.01
26,36785.86,0.17,0.11,24609.87,24.78
45,55904.24,0.07,0.45,31381.36,29.52
41,92226.99,0.25,0.15,61028.63,50.24
26,43930.01,0.07,0.16,31723.71,29.76
26,110845.71,0.07,0.47,49093.7,41.9
44,42928.56,0.18,0.24,29776.01,28.39
31,38749.32,0.09,0.41,21698.04,22.75
57,86220.59,0.05,0.56,27784.8,27.0
55,95891.09,0.16,0.26,52820.04,44.51
46,51944.73,0.08,0.21,40726.17,36.05
43,63707.68,0.09,0.15,53428.1,44.93
34,71354.63,0.07,0.17,58603.08,48.55
20,35689.84,0.1,0.13,17111.46,19.54
36,62098.27,0.23,0.14,43892.6,38.26
35,59148.62,0.25,0.32,30014.47,28.56
48,46324.71,0.16,0.26,29627.43,28.29
57,52432.52,0.18,0.45,13493.1,17.01
31,55522.25,0.06,0.54,24802.68,24.92
50,63459.78,0.07,0.49,29550.62,28.24
47,44795.57,0.11,0.37,26872.43,26.37
48,76533.26,0.19,0.15,53535.52,45.01
36,61761.86,0.23,0.45,23960.61,24.33
31,42703.65,0.2,0.28,24351.37,24.6
39,106327.23,0.15,0.14,80804.85,64.07
48,57538.38,0.08,0.52,26012.08,25.76
39,57366.84,0.25,0.27,33227.27,30.81
35,70630.24,0.14,0.21,50734.09,43.05
58,104557.06,0.23,0.54,16991.36,19.46
37,72841.43,0.18,0.55,25017.04,25.07
33,73057.69,0.23,0.27,39662.96,35.31
27,38333.96,0.28,0.28,15688.32,18.55
28,53165.29,0.28,0.39,17326.52,19.69
49,54976.38,0.18,0.47,21552.94,22.65
41,75168.39,0.18,0.13,57336.51,47.66
48,77515.1,0.12,0.4,40650.87,36.0
51,100302.66,0.28,0.58,14528.07,17.73
27,30137.14,0.16,0.23,16980.03,19.45
19,28760.49,0.08,0.55,-1419.45,6.59
53,88550.7,0.16,0.58,22404.12,23.24
29,37535.88,0.08,0.23,26332.37,25.99
52,76194.52,0.18,0.48,26190.45,25.89
34,81678.42,0.19,0.22,52485.35,44.27
27,50033.22,0.13,0.47,18779.56,20.71
50,46163.64,0.07,0.5,21677.34,22.73
33,55492.09,0.29,0.22,30814.2,29.12
30,87295.56,0.24,0.46,27473.66,26.79
51,97096.1,0.26,0.51,23561.9,24.05
32,59730.67,0.14,0.28,37717.14,33.95
26,37156.69,0.24,0.18,19361.42,21.11
26,91713.25,0.17,0.15,60467.21,49.85
45,78409.95,0.1,0.39,44653.99,38.8
30,42956.67,0.08,0.59,15725.16,18.57
19,42841.23,0.14,0.51,3303.45,9.89
58,61283.2,0.08,0.32,29181.3,27.98
29,44653.16,0.3,0.37,15637.66,18.51
57,63162.54,0.06,0.24,38151.07,34.25
49,84919.2,0.16,0.18,58460.68,48.45
35,54739.88,0.16,0.34,31616.4,29.68
51,86962.95,0.13,0.33,47982.88,41.12
50,43837.38,0.19,0.36,21133.82,22.35
47,125198.29,0.09,0.58,45557.94,39.43
39,62308.07,0.25,0.4,27440.49,26.76
39,83278.51,0.13,0.4,44131.0,38.43
58,59914.5,0.2,0.16,31107.03,29.33
41,51777.98,0.23,0.6,14484.6,17.7
24,45464.78,0.27,0.49,6417.05,12.06
40,42887.82,0.26,0.54,14072.31,17.42
56,70834.43,0.2,0.31,30092.0,28.62
55,62112.75,0.15,0.35,28011.3,27.16
26,46247.53,0.18,0.36,19212.4,21.01
59,69403.87,0.24,0.2,30463.8,28.88
53,60931.26,0.27,0.44,16163.76,18.88
29,63967.5,0.08,0.55,24826.1,24.93
42,81468.87,0.15,0.18,59959.0,49.5
39,54016.9,0.24,0.14,38498.13,34.49
20,28511.57,0.16,0.47,449.01,7.89
58,38576.23,0.13,0.24,17185.66,19.59
37,62294.26,0.15,0.41,32328.22,30.18
57,65118.65,0.2,0.45,16779.51,19.31
46,47834.41,0.3,0.26,25007.59,25.06
35,90834.89,0.17,0.51,33360.16,30.9
24,35637.65,0.1,0.37,13891.69,17.29
37,40309.62,0.09,0.53,20239.66,21.73
56,92412.7,0.06,0.48,37473.15,33.78
46,43429.26,0.19,0.53,16179.32,18.89
20,58103.75,0.19,0.11,30743.2,29.07
56,71551.38,0.1,0.22,44053.37,38.38
55,64315.26,0.22,0.15,37107.4,33.52
22,35591.64,0.24,0.32,8424.91,13.47
40,70632.54,0.11,0.54,29646.51,28.3
44,83966.59,0.14,0.33,49513.65,42.19
54,47717.49,0.3,0.52,6414.99,12.06
31,74713.24,0.14,0.26,46735.18,40.25
50,80083.58,0.24,0.27,40824.76,36.12
35,63839.62,0.16,0.55,22901.83,23.59
59,48068.02,0.25,0.31,12473.37,16.3
54,78067.78,0.24,0.49,18250.07,20.34
37,69259.67,0.22,0.22,44260.31,38.52
53,48082.13,0.26,0.57,6582.51,12.18
58,51189.9,0.28,0.39,9567.22,14.27
46,78328.61,0.19,0.48,29705.18,28.35
19,38904.36,0.11,0.14,17125.71,19.55
36,81910.66,0.15,0.35,46082.49,39.8
58,51521.48,0.24,0.55,3551.58,10.06
51,49295.73,0.21,0.54,12852.04,16.56
30,115654.68,0.09,0.12,92094.58,71.96
26,31553.11,0.06,0.25,19420.7,21.16
42,55628.13,0.22,0.32,30781.76,29.1
34,62805.12,0.11,0.19,48144.48,41.24
22,62301.54,0.17,0.46,15006.6,18.07
56,69932.84,0.24,0.19,35526.91,32.42
45,129793.97,0.19,0.27,74013.94,59.32
27,48707.93,0.07,0.43,23032.47,23.68
34,47289.01,0.1,0.34,30779.23,29.1
30,51025.36,0.1,0.47,23360.49,23.91
49,57619.17,0.11,0.58,20113.0,21.64
42,61404.47,0.19,0.16,45150.76,39.14
32,44404.26,0.18,0.45,19254.32,21.04
43,77409.98,0.1,0.22,57941.88,48.09
52,67191.88,0.07,0.31,41896.07,36.87
21,26462.81,0.09,0.12,12187.03,16.1
42,81611.29,0.3,0.17,48986.81,41.83
27,40195.41,0.17,0.26,21866.66,22.87
44,48993.26,0.27,0.27,27378.21,26.72
38,62292.6,0.26,0.55,17228.32,19.62
58,38348.63,0.18,0.47,6134.39,11.87
28,62353.5,0.23,0.59,11432.79,15.57
37,36999.88,0.1,0.4,23431.76,23.96
21,28499.42,0.22,0.22,6973.04,12.45
42,99333.8,0.12,0.26,66655.91,54.18
23,35436.32,0.26,0.26,11171.77,15.39
21,33938.42,0.07,0.26,13978.34,17.35
45,90204.04,0.24,0.44,33211.84,30.8
34,48102.54,0.07,0.37,31045.52,29.28
33,71621.73,0.27,0.29,34934.34,32.0
53,84946.74,0.13,0.17,58336.91,48.36
30,62553.83,0.21,0.11,43925.23,38.29
59,39488.43,0.17,0.21,15587.41,18.48
44,54715.1,0.14,0.15,43480.87,37.98
52,149728.19,0.21,0.49,44345.41,38.58
41,55474.07,0.29,0.16,36508.44,33.1
49,168455.5,0.06,0.46,82979.39,65.59
38,102498.04,0.28,0.29,49173.07,41.96
30,63354.89,0.2,0.14,43365.46,37.9
41,67106.76,0.25,0.51,21371.74,22.52
22,36288.79,0.15,0.39,9446.44,14.18
41,60833.19,0.17,0.22,42746.72,37.46
19,28116.67,0.27,0.55,-6677.41,2.91
43,61664.05,0.15,0.12,49662.75,42.3
20,23815.28,0.18,0.2,4459.05,10.7
48,46814.87,0.06,0.48,24947.86,25.02
21,69114.38,0.09,0.45,22792.75,23.51
39,44368.6,0.21,0.24,29721.12,28.36
43,79796.72,0.23,0.13,56127.09,46.82
38,42065.46,0.2,0.53,17043.19,19.49
40,73225.24,0.09,0.26,53476.09,44.96
39,58376.05,0.16,0.2,42819.02,37.51
51,90239.62,0.14,0.36,46177.11,39.86
56,53471.34,0.17,0.56,9682.11,14.35
33,37786.63,0.27,0.12,26575.15,26.16
33,54544.09,0.24,0.48,18544.59,20.54
43,65187.64,0.07,0.39,40464.38,35.87
39,59445.56,0.27,0.31,29881.79,28.47
42,72698.53,0.17,0.47,31396.9,29.53
23,36813.62,0.24,0.58,632.12,8.02
24,31597.49,0.09,0.21,17613.19,19.89
41,50058.15,0.22,0.17,36022.94,32.76
22,35674.87,0.11,0.56,4494.81,10.72
45,55678.03,0.16,0.43,26909.71,26.39
36,131466.58,0.05,0.32,87173.94,68.52
39,88298.06,0.09,0.39,51850.06,43.83
46,75358.69,0.07,0.47,38217.76,34.3
53,68041.83,0.11,0.49,26343.76,26.0
40,66810.08,0.08,0.56,29914.64,28.49
58,61430.9,0.22,0.31,21293.04,22.46
41,64792.09,0.06,0.25,50376.48,42.8
21,41513.08,0.2,0.42,6859.8,12.37
58,36381.79,0.09,0.31,14961.04,18.04
28,46606.52,0.29,0.4,14492.63,17.71
43,59141.82,0.28,0.31,29091.36,27.92
26,39440.83,0.11,0.18,26007.54,25.76
29,45575.41,0.2,0.33,21710.43,22.76
23,49382.92,0.06,0.45,18710.31,20.66
55,73387.73,0.28,0.5,12527.45,16.34
56,63151.94,0.18,0.35,25025.77,25.07
47,76471.49,0.06,0.18,61560.09,50.62
23,58624.73,0.14,0.31,26842.34,26.34
27,46180.74,0.07,0.49,19072.05,20.91
20,48277.3,0.15,0.31,16077.74,18.82
19,19153.28,0.22,0.45,-5486.83,3.74
58,50973.37,0.17,0.35,17065.94,19.51
48,55604.01,0.15,0.22,37969.18,34.12
29,88479.69,0.08,0.5,38276.43,34.34
46,68395.98,0.11,0.14,55143.46,46.13
30,39235.25,0.08,0.36,23433.58,23.96
57,67969.52,0.25,0.2,30956.28,29.22
44,80481.17,0.08,0.13,67884.52,55.04
31,53981.09,0.2,0.35,26612.21,26.18
26,61753.67,0.14,0.35,29466.73,28.18
46,40788.27,0.11,0.45,21892.25,22.88
48,39628.33,0.21,0.47,15495.22,18.41
27,36752.79,0.16,0.46,12278.72,16.16
57,59690.17,0.15,0.3,26610.83,26.18
49,97628.79,0.2,0.42,39926.59,35.49
39,48150.53,0.17,0.39,26755.88,26.28
52,50218.48,0.13,0.31,28062.87,27.2
49,63567.35,0.19,0.4,28499.79,27.5
43,55908.52,0.22,0.57,17010.78,19.47
30,46834.25,0.06,0.2,36407.82,33.03
19,31236.78,0.17,0.55,-3158.63,5.37
40,90463.4,0.06,0.13,78594.58,62.52
58,79371.3,0.1,0.25,44076.95,38.39
55,59343.33,0.19,0.24,30187.03,28.68
19,76723.38,0.27,0.41,12861.68,16.57
19,46014.37,0.27,0.17,14188.98,17.5
39,85451.65,0.07,0.54,39031.08,34.87
33,46539.03,0.15,0.51,18887.36,20.78
35,50393.79,0.2,0.43,23429.19,23.96
40,53125.65,0.09,0.33,36785.33,33.3
56,56874.86,0.24,0.57,6378.24,12.04
53,61284.53,0.24,0.52,13883.47,17.28
34,63600.76,0.28,0.35,28198.7,27.29
26,100858.96,0.05,0.45,47892.32,41.06
35,72353.0,0.1,0.38,41222.37,36.4
35,51990.95,0.26,0.39,22836.44,23.54
44,62692.0,0.22,0.27,36985.0,33.43
31,89892.11,0.27,0.33,37877.7,34.06
35,73711.86,0.06,0.14,63328.21,51.85
56,92313.91,0.2,0.28,43700.61,38.13
35,52376.25,0.19,0.45,23537.95,24.03
32,47136.71,0.06,0.58,20273.82,21.75
24,36957.41,0.18,0.58,4518.97,10.74
53,54740.55,0.2,0.38,21810.24,22.83
32,43658.21,0.1,0.4,24701.63,24.85
26,53958.33,0.12,0.19,34907.36,31.98
33,62513.76,0.21,0.45,25122.16,25.14
45,92130.67,0.17,0.14,68698.18,55.61
31,37307.02,0.26,0.24,20803.11,22.12
49,50584.04,0.14,0.43,23962.55,24.33
53,75622.81,0.12,0.26,46247.31,39.91
24,48978.65,0.3,0.12,23917.07,24.3
23,45083.27,0.28,0.52,3477.98,10.01
40,88968.99,0.06,0.26,66402.61,54.0
41,49962.13,0.24,0.13,36610.65,33.17
43,53224.32,0.08,0.14,46607.79,40.16
52,50290.62,0.06,0.23,35852.32,32.64
44,43202.48,0.12,0.19,34746.67,31.87
23,46500.19,0.12,0.49,12460.33,16.29
44,55657.76,0.25,0.26,31960.22,29.92
38,51469.49,0.23,0.5,19276.17,21.05
24,34728.74,0.3,0.19,13697.26,17.15
24,45747.8,0.23,0.35,14961.29,18.04
36,49564.06,0.15,0.44,24821.0,24.93
22,46283.25,0.22,0.43,8947.85,13.83
35,66927.87,0.3,0.4,24522.32,24.72
32,52139.69,0.23,0.56,13845.86,17.26
32,51252.62,0.24,0.21,30892.42,29.18
31,58324.13,0.28,0.35,23775.95,24.2
25,47137.04,0.08,0.54,14523.43,17.73
33,86399.21,0.23,0.14,58488.88,48.47
37,65660.2,0.26,0.13,45180.36,39.16
53,82811.88,0.29,0.22,39753.09,35.37
35,69973.24,0.1,0.42,38055.83,34.18
53,45481.39,0.18,0.23,25889.99,25.68
37,52847.25,0.22,0.2,35924.79,32.69
38,60186.33,0.11,0.33,38907.4,34.78
54,76447.81,0.2,0.41,27768.63,26.99
53,110297.24,0.11,0.22,72077.2,57.97
50,55208.97,0.13,0.25,35428.18,32.35
58,57220.12,0.16,0.41,17421.81,19.76
42,77582.71,0.18,0.57,24258.76,24.54
35,58102.12,0.16,0.44,27708.31,26.95
25,86848.25,0.17,0.49,25877.71,25.67
19,21989.66,0.12,0.28,1136.06,8.37
53,72776.12,0.09,0.24,47745.37,40.96
50,74046.92,0.06,0.33,46972.84,40.42
54,83690.54,0.1,0.5,31075.59,29.3
31,56301.72,0.2,0.33,29173.92,27.97
24,63317.49,0.25,0.52,10071.16,14.62
